Date,Demand,StoreID,ProductID,store_item
8/12/23,40,storeB,item3,storeB - item3
8/12/23,38,storeC,item3,storeC - item3
8/12/23,21,storeA,item4,storeA - item4
8/12/23,48,storeB,item4,storeB - item4
8/12/23,16,storeC,item4,storeC - item4
8/13/23,38,storeA,item1,storeA - item1
8/13/23,21,storeB,item1,storeB - item1
8/13/23,11,storeC,item1,storeC - item1
8/13/23,23,storeA,item2,storeA - item2
8/13/23,46,storeB,item2,storeB - item2
8/13/23,39,storeC,item2,storeC - item2
8/13/23,37,storeA,item3,storeA - item3
8/13/23,9,storeB,item3,storeB - item3
8/13/23,34,storeC,item3,storeC - item3
8/13/23,50,storeA,item4,storeA - item4
8/13/23,48,storeB,item4,storeB - item4
8/13/23,31,storeC,item4,storeC - item4
8/14/23,25,storeA,item1,storeA - item1
8/14/23,48,storeB,item1,storeB - item1
8/14/23,1,storeC,item1,storeC - item1
8/14/23,24,storeA,item2,storeA - item2
8/14/23,2,storeB,item2,storeB - item2
8/14/23,7,storeC,item2,storeC - item2
8/14/23,43,storeA,item3,storeA - item3
8/14/23,32,storeB,item3,storeB - item3
8/14/23,41,storeC,item3,storeC - item3
8/14/23,34,storeA,item4,storeA - item4
8/14/23,5,storeB,item4,storeB - item4
8/14/23,38,storeC,item4,storeC - item4
8/15/23,8,storeA,item1,storeA - item1
8/15/23,46,storeB,item1,storeB - item1
8/15/23,14,storeC,item1,storeC - item1
8/15/23,47,storeA,item2,storeA - item2
8/15/23,45,storeB,item2,storeB - item2
8/15/23,39,storeC,item2,storeC - item2
8/15/23,17,storeA,item3,storeA - item3
8/15/23,41,storeB,item3,storeB - item3
8/15/23,19,storeC,item3,storeC - item3
8/15/23,5,storeA,item4,storeA - item4
8/15/23,11,storeB,item4,storeB - item4
8/15/23,1,storeC,item4,storeC - item4
8/16/23,36,storeA,item1,storeA - item1
8/16/23,3,storeB,item1,storeB - item1
8/16/23,29,storeC,item1,storeC - item1
8/16/23,5,storeA,item2,storeA - item2
8/16/23,45,storeB,item2,storeB - item2
8/16/23,18,storeC,item2,storeC - item2
8/16/23,31,storeA,item3,storeA - item3
8/16/23,8,storeB,item3,storeB - item3
8/16/23,11,storeC,item3,storeC - item3
8/16/23,10,storeA,item4,storeA - item4
8/16/23,45,storeB,item4,storeB - item4
8/16/23,15,storeC,item4,storeC - item4
8/17/23,33,storeA,item1,storeA - item1
8/17/23,25,storeB,item1,storeB - item1
8/17/23,4,storeC,item1,storeC - item1
8/17/23,34,storeA,item2,storeA - item2
8/17/23,27,storeB,item2,storeB - item2
8/17/23,28,storeC,item2,storeC - item2
8/17/23,8,storeA,item3,storeA - item3
8/17/23,37,storeB,item3,storeB - item3
8/17/23,49,storeC,item3,storeC - item3
8/17/23,5,storeA,item4,storeA - item4
8/17/23,18,storeB,item4,storeB - item4
8/17/23,43,storeC,item4,storeC - item4
8/18/23,25,storeA,item1,storeA - item1
8/18/23,32,storeB,item1,storeB - item1
8/18/23,20,storeC,item1,storeC - item1
8/18/23,34,storeA,item2,storeA - item2
8/18/23,33,storeB,item2,storeB - item2
8/18/23,40,storeC,item2,storeC - item2
8/18/23,50,storeA,item3,storeA - item3
8/18/23,46,storeB,item3,storeB - item3
8/18/23,17,storeC,item3,storeC - item3
8/18/23,10,storeA,item4,storeA - item4
8/18/23,22,storeB,item4,storeB - item4
8/18/23,47,storeC,item4,storeC - item4
8/19/23,38,storeA,item1,storeA - item1
8/19/23,5,storeB,item1,storeB - item1
8/19/23,8,storeC,item1,storeC - item1
8/19/23,19,storeA,item2,storeA - item2
8/19/23,0,storeB,item2,storeB - item2
8/19/23,7,storeC,item2,storeC - item2
8/19/23,22,storeA,item3,storeA - item3
8/19/23,2,storeB,item3,storeB - item3
8/19/23,3,storeC,item3,storeC - item3
8/19/23,24,storeA,item4,storeA - item4
8/19/23,46,storeB,item4,storeB - item4
8/19/23,37,storeC,item4,storeC - item4
8/20/23,22,storeA,item1,storeA - item1
8/20/23,26,storeB,item1,storeB - item1
8/20/23,33,storeC,item1,storeC - item1
8/20/23,45,storeA,item2,storeA - item2
8/20/23,37,storeB,item2,storeB - item2
8/20/23,13,storeC,item2,storeC - item2
8/20/23,35,storeA,item3,storeA - item3
8/20/23,7,storeB,item3,storeB - item3
8/20/23,34,storeC,item3,storeC - item3
8/20/23,18,storeA,item4,storeA - item4
8/20/23,29,storeB,item4,storeB - item4
8/20/23,13,storeC,item4,storeC - item4
8/21/23,27,storeA,item1,storeA - item1
8/21/23,19,storeB,item1,storeB - item1
8/21/23,44,storeC,item1,storeC - item1
8/21/23,6,storeA,item2,storeA - item2
8/21/23,13,storeB,item2,storeB - item2
8/21/23,8,storeC,item2,storeC - item2
8/21/23,18,storeA,item3,storeA - item3
8/21/23,46,storeB,item3,storeB - item3
8/21/23,13,storeC,item3,storeC - item3
8/21/23,37,storeA,item4,storeA - item4
8/21/23,35,storeB,item4,storeB - item4
8/21/23,39,storeC,item4,storeC - item4
8/22/23,45,storeA,item1,storeA - item1
8/22/23,21,storeB,item1,storeB - item1
8/22/23,40,storeC,item1,storeC - item1
8/22/23,15,storeA,item2,storeA - item2
8/22/23,28,storeB,item2,storeB - item2
8/22/23,48,storeC,item2,storeC - item2
8/22/23,47,storeA,item3,storeA - item3
8/22/23,29,storeB,item3,storeB - item3
8/22/23,11,storeC,item3,storeC - item3
8/22/23,34,storeA,item4,storeA - item4
8/22/23,10,storeB,item4,storeB - item4
8/22/23,45,storeC,item4,storeC - item4
8/23/23,0,storeA,item1,storeA - item1
8/23/23,7,storeB,item1,storeB - item1
8/23/23,44,storeC,item1,storeC - item1
8/23/23,22,storeA,item2,storeA - item2
8/23/23,46,storeB,item2,storeB - item2
8/23/23,39,storeC,item2,storeC - item2
8/23/23,11,storeA,item3,storeA - item3
8/23/23,11,storeB,item3,storeB - item3
8/23/23,45,storeC,item3,storeC - item3
8/23/23,46,storeA,item4,storeA - item4
8/23/23,14,storeB,item4,storeB - item4
8/23/23,40,storeC,item4,storeC - item4
8/24/23,44,storeA,item1,storeA - item1
8/24/23,2,storeB,item1,storeB - item1
8/24/23,21,storeC,item1,storeC - item1
8/24/23,43,storeA,item2,storeA - item2
8/24/23,1,storeB,item2,storeB - item2
8/24/23,23,storeC,item2,storeC - item2
8/24/23,33,storeA,item3,storeA - item3
8/24/23,26,storeB,item3,storeB - item3
8/24/23,40,storeC,item3,storeC - item3
8/24/23,0,storeA,item4,storeA - item4
8/24/23,7,storeB,item4,storeB - item4
8/24/23,22,storeC,item4,storeC - item4
8/25/23,39,storeA,item1,storeA - item1
8/25/23,13,storeB,item1,storeB - item1
8/25/23,34,storeC,item1,storeC - item1
8/25/23,47,storeA,item2,storeA - item2
8/25/23,44,storeB,item2,storeB - item2
8/25/23,19,storeC,item2,storeC - item2
8/25/23,48,storeA,item3,storeA - item3
8/25/23,12,storeB,item3,storeB - item3
8/25/23,37,storeC,item3,storeC - item3
8/25/23,48,storeA,item4,storeA - item4
8/25/23,45,storeB,item4,storeB - item4
8/25/23,48,storeC,item4,storeC - item4
8/26/23,20,storeA,item1,storeA - item1
8/26/23,50,storeB,item1,storeB - item1
8/26/23,38,storeC,item1,storeC - item1
8/26/23,40,storeA,item2,storeA - item2
8/26/23,38,storeB,item2,storeB - item2
8/26/23,12,storeC,item2,storeC - item2
8/26/23,10,storeA,item3,storeA - item3
8/26/23,45,storeB,item3,storeB - item3
8/26/23,18,storeC,item3,storeC - item3
8/26/23,10,storeA,item4,storeA - item4
8/26/23,12,storeB,item4,storeB - item4
8/26/23,45,storeC,item4,storeC - item4
8/27/23,24,storeA,item1,storeA - item1
8/27/23,26,storeB,item1,storeB - item1
8/27/23,45,storeC,item1,storeC - item1
8/27/23,22,storeA,item2,storeA - item2
8/27/23,29,storeB,item2,storeB - item2
8/27/23,44,storeC,item2,storeC - item2
8/27/23,46,storeA,item3,storeA - item3
8/27/23,22,storeB,item3,storeB - item3
8/27/23,48,storeC,item3,storeC - item3
8/27/23,46,storeA,item4,storeA - item4
8/27/23,19,storeB,item4,storeB - item4
8/27/23,17,storeC,item4,storeC - item4
8/28/23,40,storeA,item1,storeA - item1
8/28/23,38,storeB,item1,storeB - item1
8/28/23,1,storeC,item1,storeC - item1
8/28/23,28,storeA,item2,storeA - item2
8/28/23,40,storeB,item2,storeB - item2
8/28/23,9,storeC,item2,storeC - item2
8/28/23,1,storeA,item3,storeA - item3
8/28/23,50,storeB,item3,storeB - item3
8/28/23,10,storeC,item3,storeC - item3
8/28/23,12,storeA,item4,storeA - item4
8/28/23,9,storeB,item4,storeB - item4
8/28/23,13,storeC,item4,storeC - item4
8/29/23,40,storeA,item1,storeA - item1
8/29/23,11,storeB,item1,storeB - item1
8/29/23,34,storeC,item1,storeC - item1
8/29/23,42,storeA,item2,storeA - item2
8/29/23,0,storeB,item2,storeB - item2
8/29/23,44,storeC,item2,storeC - item2
8/29/23,14,storeA,item3,storeA - item3
8/29/23,25,storeB,item3,storeB - item3
8/29/23,36,storeC,item3,storeC - item3
8/29/23,20,storeA,item4,storeA - item4
8/29/23,48,storeB,item4,storeB - item4
8/29/23,30,storeC,item4,storeC - item4
8/30/23,2,storeA,item1,storeA - item1
8/30/23,27,storeB,item1,storeB - item1
8/30/23,43,storeC,item1,storeC - item1
8/30/23,14,storeA,item2,storeA - item2
8/30/23,40,storeB,item2,storeB - item2
8/30/23,22,storeC,item2,storeC - item2
8/30/23,39,storeA,item3,storeA - item3
8/30/23,10,storeB,item3,storeB - item3
8/30/23,47,storeC,item3,storeC - item3
8/30/23,31,storeA,item4,storeA - item4
8/30/23,35,storeB,item4,storeB - item4
8/30/23,32,storeC,item4,storeC - item4
8/31/23,42,storeA,item1,storeA - item1
8/31/23,46,storeB,item1,storeB - item1
8/31/23,30,storeC,item1,storeC - item1
8/31/23,26,storeA,item2,storeA - item2
8/31/23,10,storeB,item2,storeB - item2
8/31/23,48,storeC,item2,storeC - item2
8/31/23,48,storeA,item3,storeA - item3
8/31/23,37,storeB,item3,storeB - item3
8/31/23,4,storeC,item3,storeC - item3
8/31/23,7,storeA,item4,storeA - item4
8/31/23,33,storeB,item4,storeB - item4
8/31/23,47,storeC,item4,storeC - item4
9/1/23,42,storeA,item1,storeA - item1
9/1/23,26,storeB,item1,storeB - item1
9/1/23,41,storeC,item1,storeC - item1
9/1/23,50,storeA,item2,storeA - item2
9/1/23,49,storeB,item2,storeB - item2
9/1/23,5,storeC,item2,storeC - item2
9/1/23,14,storeA,item3,storeA - item3
9/1/23,29,storeB,item3,storeB - item3
9/1/23,41,storeC,item3,storeC - item3
9/1/23,36,storeA,item4,storeA - item4
9/1/23,36,storeB,item4,storeB - item4
9/1/23,41,storeC,item4,storeC - item4
9/2/23,36,storeA,item1,storeA - item1
9/2/23,40,storeB,item1,storeB - item1
9/2/23,48,storeC,item1,storeC - item1
9/2/23,12,storeA,item2,storeA - item2
9/2/23,33,storeB,item2,storeB - item2
9/2/23,44,storeC,item2,storeC - item2
9/2/23,21,storeA,item3,storeA - item3
9/2/23,22,storeB,item3,storeB - item3
9/2/23,50,storeC,item3,storeC - item3
9/2/23,2,storeA,item4,storeA - item4
9/2/23,41,storeB,item4,storeB - item4
9/2/23,33,storeC,item4,storeC - item4
9/3/23,46,storeA,item1,storeA - item1
9/3/23,33,storeB,item1,storeB - item1
9/3/23,10,storeC,item1,storeC - item1
9/3/23,35,storeA,item2,storeA - item2
9/3/23,50,storeB,item2,storeB - item2
9/3/23,16,storeC,item2,storeC - item2
9/3/23,34,storeA,item3,storeA - item3
9/3/23,17,storeB,item3,storeB - item3
9/3/23,39,storeC,item3,storeC - item3
9/3/23,21,storeA,item4,storeA - item4
9/3/23,23,storeB,item4,storeB - item4
9/3/23,18,storeC,item4,storeC - item4
9/4/23,38,storeA,item1,storeA - item1
9/4/23,27,storeB,item1,storeB - item1
9/4/23,4,storeC,item1,storeC - item1
9/4/23,16,storeA,item2,storeA - item2
9/4/23,19,storeB,item2,storeB - item2
9/4/23,40,storeC,item2,storeC - item2
9/4/23,45,storeA,item3,storeA - item3
9/4/23,11,storeB,item3,storeB - item3
9/4/23,5,storeC,item3,storeC - item3
9/4/23,16,storeA,item4,storeA - item4
9/4/23,50,storeB,item4,storeB - item4
9/4/23,18,storeC,item4,storeC - item4
9/5/23,50,storeA,item1,storeA - item1
9/5/23,13,storeB,item1,storeB - item1
9/5/23,26,storeC,item1,storeC - item1
9/5/23,17,storeA,item2,storeA - item2
9/5/23,27,storeB,item2,storeB - item2
9/5/23,50,storeC,item2,storeC - item2
9/5/23,46,storeA,item3,storeA - item3
9/5/23,46,storeB,item3,storeB - item3
9/5/23,3,storeC,item3,storeC - item3
9/5/23,6,storeA,item4,storeA - item4
9/5/23,44,storeB,item4,storeB - item4
9/5/23,34,storeC,item4,storeC - item4
9/6/23,15,storeA,item1,storeA - item1
9/6/23,49,storeB,item1,storeB - item1
9/6/23,31,storeC,item1,storeC - item1
9/6/23,21,storeA,item2,storeA - item2
9/6/23,28,storeB,item2,storeB - item2
9/6/23,21,storeC,item2,storeC - item2
9/6/23,42,storeA,item3,storeA - item3
9/6/23,2,storeB,item3,storeB - item3
9/6/23,9,storeC,item3,storeC - item3
9/6/23,41,storeA,item4,storeA - item4
9/6/23,20,storeB,item4,storeB - item4
9/6/23,15,storeC,item4,storeC - item4
9/7/23,2,storeA,item1,storeA - item1
9/7/23,0,storeB,item1,storeB - item1
9/7/23,35,storeC,item1,storeC - item1
9/7/23,24,storeA,item2,storeA - item2
9/7/23,36,storeB,item2,storeB - item2
9/7/23,0,storeC,item2,storeC - item2
9/7/23,14,storeA,item3,storeA - item3
9/7/23,36,storeB,item3,storeB - item3
9/7/23,12,storeC,item3,storeC - item3
9/7/23,39,storeA,item4,storeA - item4
9/7/23,7,storeB,item4,storeB - item4
9/7/23,4,storeC,item4,storeC - item4
9/8/23,2,storeA,item1,storeA - item1
9/8/23,13,storeB,item1,storeB - item1
9/8/23,12,storeC,item1,storeC - item1
9/8/23,44,storeA,item2,storeA - item2
9/8/23,31,storeB,item2,storeB - item2
9/8/23,33,storeC,item2,storeC - item2
9/8/23,44,storeA,item3,storeA - item3
9/8/23,18,storeB,item3,storeB - item3
9/8/23,37,storeC,item3,storeC - item3
9/8/23,15,storeA,item4,storeA - item4
9/8/23,1,storeB,item4,storeB - item4
9/8/23,39,storeC,item4,storeC - item4
9/9/23,28,storeA,item1,storeA - item1
9/9/23,38,storeB,item1,storeB - item1
9/9/23,38,storeC,item1,storeC - item1
9/9/23,0,storeA,item2,storeA - item2
9/9/23,16,storeB,item2,storeB - item2
9/9/23,40,storeC,item2,storeC - item2
9/9/23,29,storeA,item3,storeA - item3
9/9/23,12,storeB,item3,storeB - item3
9/9/23,20,storeC,item3,storeC - item3
9/9/23,18,storeA,item4,storeA - item4
9/9/23,18,storeB,item4,storeB - item4
9/9/23,24,storeC,item4,storeC - item4
9/10/23,21,storeA,item1,storeA - item1
9/10/23,29,storeB,item1,storeB - item1
9/10/23,3,storeC,item1,storeC - item1
9/10/23,12,storeA,item2,storeA - item2
9/10/23,22,storeB,item2,storeB - item2
9/10/23,7,storeC,item2,storeC - item2
9/10/23,17,storeA,item3,storeA - item3
9/10/23,11,storeB,item3,storeB - item3
9/10/23,30,storeC,item3,storeC - item3
9/10/23,13,storeA,item4,storeA - item4
9/10/23,33,storeB,item4,storeB - item4
9/10/23,17,storeC,item4,storeC - item4
9/11/23,7,storeA,item1,storeA - item1
9/11/23,40,storeB,item1,storeB - item1
9/11/23,5,storeC,item1,storeC - item1
9/11/23,4,storeA,item2,storeA - item2
9/11/23,43,storeB,item2,storeB - item2
9/11/23,28,storeC,item2,storeC - item2
9/11/23,27,storeA,item3,storeA - item3
9/11/23,10,storeB,item3,storeB - item3
9/11/23,0,storeC,item3,storeC - item3
9/11/23,42,storeA,item4,storeA - item4
9/11/23,18,storeB,item4,storeB - item4
9/11/23,8,storeC,item4,storeC - item4
9/12/23,25,storeA,item1,storeA - item1
9/12/23,28,storeB,item1,storeB - item1
9/12/23,32,storeC,item1,storeC - item1
9/12/23,26,storeA,item2,storeA - item2
9/12/23,24,storeB,item2,storeB - item2
9/12/23,9,storeC,item2,storeC - item2
9/12/23,46,storeA,item3,storeA - item3
9/12/23,22,storeB,item3,storeB - item3
9/12/23,20,storeC,item3,storeC - item3
9/12/23,20,storeA,item4,storeA - item4
9/12/23,42,storeB,item4,storeB - item4
9/12/23,12,storeC,item4,storeC - item4
9/13/23,16,storeA,item1,storeA - item1
9/13/23,36,storeB,item1,storeB - item1
9/13/23,47,storeC,item1,storeC - item1
9/13/23,38,storeA,item2,storeA - item2
9/13/23,27,storeB,item2,storeB - item2
9/13/23,40,storeC,item2,storeC - item2
9/13/23,34,storeA,item3,storeA - item3
9/13/23,46,storeB,item3,storeB - item3
9/13/23,47,storeC,item3,storeC - item3
9/13/23,17,storeA,item4,storeA - item4
9/13/23,13,storeB,item4,storeB - item4
9/13/23,34,storeC,item4,storeC - item4
9/14/23,35,storeA,item1,storeA - item1
9/14/23,44,storeB,item1,storeB - item1
9/14/23,22,storeC,item1,storeC - item1
9/14/23,44,storeA,item2,storeA - item2
9/14/23,44,storeB,item2,storeB - item2
9/14/23,33,storeC,item2,storeC - item2
9/14/23,8,storeA,item3,storeA - item3
9/14/23,23,storeB,item3,storeB - item3
9/14/23,7,storeC,item3,storeC - item3
9/14/23,6,storeA,item4,storeA - item4
9/14/23,35,storeB,item4,storeB - item4
9/14/23,17,storeC,item4,storeC - item4
9/15/23,9,storeA,item1,storeA - item1
9/15/23,45,storeB,item1,storeB - item1
9/15/23,12,storeC,item1,storeC - item1
9/15/23,36,storeA,item2,storeA - item2
9/15/23,37,storeB,item2,storeB - item2
9/15/23,23,storeC,item2,storeC - item2
9/15/23,1,storeA,item3,storeA - item3
9/15/23,21,storeB,item3,storeB - item3
9/15/23,16,storeC,item3,storeC - item3
9/15/23,35,storeA,item4,storeA - item4
9/15/23,13,storeB,item4,storeB - item4
9/15/23,9,storeC,item4,storeC - item4
9/16/23,46,storeA,item1,storeA - item1
9/16/23,16,storeB,item1,storeB - item1
9/16/23,39,storeC,item1,storeC - item1
9/16/23,27,storeA,item2,storeA - item2
9/16/23,11,storeB,item2,storeB - item2
9/16/23,26,storeC,item2,storeC - item2
9/16/23,41,storeA,item3,storeA - item3
9/16/23,46,storeB,item3,storeB - item3
9/16/23,29,storeC,item3,storeC - item3
9/16/23,40,storeA,item4,storeA - item4
9/16/23,33,storeB,item4,storeB - item4
9/16/23,36,storeC,item4,storeC - item4
9/17/23,31,storeA,item1,storeA - item1
9/17/23,10,storeB,item1,storeB - item1
9/17/23,7,storeC,item1,storeC - item1
9/17/23,32,storeA,item2,storeA - item2
9/17/23,22,storeB,item2,storeB - item2
9/17/23,24,storeC,item2,storeC - item2
9/17/23,7,storeA,item3,storeA - item3
9/17/23,44,storeB,item3,storeB - item3
9/17/23,21,storeC,item3,storeC - item3
9/17/23,3,storeA,item4,storeA - item4
9/17/23,39,storeB,item4,storeB - item4
9/17/23,2,storeC,item4,storeC - item4
9/18/23,49,storeA,item1,storeA - item1
9/18/23,10,storeB,item1,storeB - item1
9/18/23,14,storeC,item1,storeC - item1
9/18/23,31,storeA,item2,storeA - item2
9/18/23,27,storeB,item2,storeB - item2
9/18/23,21,storeC,item2,storeC - item2
9/18/23,40,storeA,item3,storeA - item3
9/18/23,16,storeB,item3,storeB - item3
9/18/23,25,storeC,item3,storeC - item3
9/18/23,43,storeA,item4,storeA - item4
9/18/23,6,storeB,item4,storeB - item4
9/18/23,41,storeC,item4,storeC - item4
9/19/23,37,storeA,item1,storeA - item1
9/19/23,23,storeB,item1,storeB - item1
9/19/23,46,storeC,item1,storeC - item1
9/19/23,30,storeA,item2,storeA - item2
9/19/23,40,storeB,item2,storeB - item2
9/19/23,45,storeC,item2,storeC - item2
9/19/23,49,storeA,item3,storeA - item3
9/19/23,25,storeB,item3,storeB - item3
9/19/23,48,storeC,item3,storeC - item3
9/19/23,49,storeA,item4,storeA - item4
9/19/23,4,storeB,item4,storeB - item4
9/19/23,19,storeC,item4,storeC - item4
9/20/23,45,storeA,item1,storeA - item1
9/20/23,12,storeB,item1,storeB - item1
9/20/23,30,storeC,item1,storeC - item1
9/20/23,29,storeA,item2,storeA - item2
9/20/23,2,storeB,item2,storeB - item2
9/20/23,29,storeC,item2,storeC - item2
9/20/23,5,storeA,item3,storeA - item3
9/20/23,28,storeB,item3,storeB - item3
9/20/23,7,storeC,item3,storeC - item3
9/20/23,43,storeA,item4,storeA - item4
9/20/23,44,storeB,item4,storeB - item4
9/20/23,42,storeC,item4,storeC - item4
9/21/23,11,storeA,item1,storeA - item1
9/21/23,10,storeB,item1,storeB - item1
9/21/23,36,storeC,item1,storeC - item1
9/21/23,24,storeA,item2,storeA - item2
9/21/23,17,storeB,item2,storeB - item2
9/21/23,18,storeC,item2,storeC - item2
9/21/23,22,storeA,item3,storeA - item3
9/21/23,37,storeB,item3,storeB - item3
9/21/23,17,storeC,item3,storeC - item3
9/21/23,25,storeA,item4,storeA - item4
9/21/23,5,storeB,item4,storeB - item4
9/21/23,3,storeC,item4,storeC - item4
9/22/23,29,storeA,item1,storeA - item1
9/22/23,0,storeB,item1,storeB - item1
9/22/23,42,storeC,item1,storeC - item1
9/22/23,38,storeA,item2,storeA - item2
9/22/23,16,storeB,item2,storeB - item2
9/22/23,19,storeC,item2,storeC - item2
9/22/23,23,storeA,item3,storeA - item3
9/22/23,49,storeB,item3,storeB - item3
9/22/23,21,storeC,item3,storeC - item3
9/22/23,28,storeA,item4,storeA - item4
9/22/23,21,storeB,item4,storeB - item4
9/22/23,43,storeC,item4,storeC - item4
9/23/23,36,storeA,item1,storeA - item1
9/23/23,26,storeB,item1,storeB - item1
9/23/23,28,storeC,item1,storeC - item1
9/23/23,2,storeA,item2,storeA - item2
9/23/23,43,storeB,item2,storeB - item2
9/23/23,12,storeC,item2,storeC - item2
9/23/23,44,storeA,item3,storeA - item3
9/23/23,9,storeB,item3,storeB - item3
9/23/23,35,storeC,item3,storeC - item3
9/23/23,8,storeA,item4,storeA - item4
9/23/23,26,storeB,item4,storeB - item4
9/23/23,33,storeC,item4,storeC - item4
9/24/23,16,storeA,item1,storeA - item1
9/24/23,17,storeB,item1,storeB - item1
9/24/23,44,storeC,item1,storeC - item1
9/24/23,28,storeA,item2,storeA - item2
9/24/23,19,storeB,item2,storeB - item2
9/24/23,26,storeC,item2,storeC - item2
9/24/23,17,storeA,item3,storeA - item3
9/24/23,3,storeB,item3,storeB - item3
9/24/23,0,storeC,item3,storeC - item3
9/24/23,49,storeA,item4,storeA - item4
9/24/23,0,storeB,item4,storeB - item4
9/24/23,25,storeC,item4,storeC - item4
9/25/23,50,storeA,item1,storeA - item1
9/25/23,20,storeB,item1,storeB - item1
9/25/23,34,storeC,item1,storeC - item1
9/25/23,11,storeA,item2,storeA - item2
9/25/23,25,storeB,item2,storeB - item2
9/25/23,50,storeC,item2,storeC - item2
9/25/23,18,storeA,item3,storeA - item3
9/25/23,44,storeB,item3,storeB - item3
9/25/23,6,storeC,item3,storeC - item3
9/25/23,46,storeA,item4,storeA - item4
9/25/23,6,storeB,item4,storeB - item4
9/25/23,25,storeC,item4,storeC - item4
9/26/23,45,storeA,item1,storeA - item1
9/26/23,27,storeB,item1,storeB - item1
9/26/23,45,storeC,item1,storeC - item1
9/26/23,26,storeA,item2,storeA - item2
9/26/23,3,storeB,item2,storeB - item2
9/26/23,14,storeC,item2,storeC - item2
9/26/23,34,storeA,item3,storeA - item3
9/26/23,36,storeB,item3,storeB - item3
9/26/23,0,storeC,item3,storeC - item3
9/26/23,2,storeA,item4,storeA - item4
9/26/23,46,storeB,item4,storeB - item4
9/26/23,23,storeC,item4,storeC - item4
9/27/23,5,storeA,item1,storeA - item1
9/27/23,36,storeB,item1,storeB - item1
9/27/23,9,storeC,item1,storeC - item1
9/27/23,39,storeA,item2,storeA - item2
9/27/23,6,storeB,item2,storeB - item2
9/27/23,38,storeC,item2,storeC - item2
9/27/23,37,storeA,item3,storeA - item3
9/27/23,20,storeB,item3,storeB - item3
9/27/23,19,storeC,item3,storeC - item3
9/27/23,2,storeA,item4,storeA - item4
9/27/23,50,storeB,item4,storeB - item4
9/27/23,21,storeC,item4,storeC - item4
9/28/23,50,storeA,item1,storeA - item1
9/28/23,13,storeB,item1,storeB - item1
9/28/23,47,storeC,item1,storeC - item1
9/28/23,46,storeA,item2,storeA - item2
9/28/23,35,storeB,item2,storeB - item2
9/28/23,38,storeC,item2,storeC - item2
9/28/23,15,storeA,item3,storeA - item3
9/28/23,21,storeB,item3,storeB - item3
9/28/23,20,storeC,item3,storeC - item3
9/28/23,20,storeA,item4,storeA - item4
9/28/23,7,storeB,item4,storeB - item4
9/28/23,48,storeC,item4,storeC - item4
9/29/23,36,storeA,item1,storeA - item1
9/29/23,37,storeB,item1,storeB - item1
9/29/23,48,storeC,item1,storeC - item1
9/29/23,0,storeA,item2,storeA - item2
9/29/23,24,storeB,item2,storeB - item2
9/29/23,50,storeC,item2,storeC - item2
9/29/23,35,storeA,item3,storeA - item3
9/29/23,16,storeB,item3,storeB - item3
9/29/23,40,storeC,item3,storeC - item3
9/29/23,23,storeA,item4,storeA - item4
9/29/23,1,storeB,item4,storeB - item4
9/29/23,39,storeC,item4,storeC - item4
9/30/23,16,storeA,item1,storeA - item1
9/30/23,48,storeB,item1,storeB - item1
9/30/23,11,storeC,item1,storeC - item1
9/30/23,47,storeA,item2,storeA - item2
9/30/23,46,storeB,item2,storeB - item2
9/30/23,44,storeC,item2,storeC - item2
9/30/23,0,storeA,item3,storeA - item3
9/30/23,16,storeB,item3,storeB - item3
9/30/23,2,storeC,item3,storeC - item3
9/30/23,25,storeA,item4,storeA - item4
9/30/23,14,storeB,item4,storeB - item4
9/30/23,35,storeC,item4,storeC - item4
10/1/23,32,storeA,item1,storeA - item1
10/1/23,48,storeB,item1,storeB - item1
10/1/23,39,storeC,item1,storeC - item1
10/1/23,18,storeA,item2,storeA - item2
10/1/23,0,storeB,item2,storeB - item2
10/1/23,4,storeC,item2,storeC - item2
10/1/23,26,storeA,item3,storeA - item3
10/1/23,15,storeB,item3,storeB - item3
10/1/23,5,storeC,item3,storeC - item3
10/1/23,39,storeA,item4,storeA - item4
10/1/23,12,storeB,item4,storeB - item4
10/1/23,47,storeC,item4,storeC - item4
10/2/23,13,storeA,item1,storeA - item1
10/2/23,2,storeB,item1,storeB - item1
10/2/23,49,storeC,item1,storeC - item1
10/2/23,15,storeA,item2,storeA - item2
10/2/23,18,storeB,item2,storeB - item2
10/2/23,50,storeC,item2,storeC - item2
10/2/23,17,storeA,item3,storeA - item3
10/2/23,15,storeB,item3,storeB - item3
10/2/23,7,storeC,item3,storeC - item3
10/2/23,32,storeA,item4,storeA - item4
10/2/23,48,storeB,item4,storeB - item4
10/2/23,11,storeC,item4,storeC - item4
10/3/23,1,storeA,item1,storeA - item1
10/3/23,29,storeB,item1,storeB - item1
10/3/23,46,storeC,item1,storeC - item1
10/3/23,38,storeA,item2,storeA - item2
10/3/23,3,storeB,item2,storeB - item2
10/3/23,32,storeC,item2,storeC - item2
10/3/23,12,storeA,item3,storeA - item3
10/3/23,19,storeB,item3,storeB - item3
10/3/23,6,storeC,item3,storeC - item3
10/3/23,14,storeA,item4,storeA - item4
10/3/23,22,storeB,item4,storeB - item4
10/3/23,13,storeC,item4,storeC - item4
10/4/23,40,storeA,item1,storeA - item1
10/4/23,4,storeB,item1,storeB - item1
10/4/23,17,storeC,item1,storeC - item1
10/4/23,25,storeA,item2,storeA - item2
10/4/23,19,storeB,item2,storeB - item2
10/4/23,40,storeC,item2,storeC - item2
